learner,dimension,rep,bayes_final_tuning_mse,bayes_pehe,random_final_tuning_mse,random_pehe,delta_mse_bayes_minus_random,delta_pehe_bayes_minus_random
x_rf,1d,19,1.2796364890197798,0.1193158044297079,1.2796364890197798,0.1193158044297079,0.0,0.0
x_rf,1d,20,1.2772312909092003,0.0964629040661583,1.2772312909092003,0.0964629040661583,0.0,0.0
x_rf,1d,21,1.2661382499130431,0.1403797534372003,1.2661382499130431,0.1403797534372003,0.0,0.0
x_rf,1d,22,1.237373536389419,0.1622475318775615,1.237373536389419,0.1622475318775615,0.0,0.0
x_rf,1d,23,1.2130959328254354,0.1213367056335379,1.2130959328254354,0.1213367056335379,0.0,0.0
x_rf,1d,24,1.2840588887898,0.1187063799129124,1.2840588887898,0.1187063799129124,0.0,0.0
x_rf,1d,25,1.1758009648775014,0.2256250732519825,1.1758009648775014,0.2256250732519825,0.0,0.0
x_rf,1d,26,1.2476921915315613,0.1547015953620785,1.2476921915315613,0.1547015953620785,0.0,0.0
x_rf,1d,27,1.24930321989508,0.2199795838538787,1.24930321989508,0.2199795838538787,0.0,0.0
x_rf,1d,28,1.1710531753436084,0.2177779204584765,1.1710531753436084,0.2177779204584765,0.0,0.0
x_rf,1d,29,1.2231405958086825,0.1742439172850445,1.2231405958086825,0.1742439172850445,0.0,0.0
x_rf,2d,0,1.1614838223479913,0.154997150910195,1.1641777223294236,0.1589845400957277,-0.002693899981432324,-0.003987389185532708
x_rf,2d,1,1.1401436546930592,0.2869960771703062,1.141406184954499,0.3002209143493462,-0.0012625302614397427,-0.01322483717904005
x_rf,2d,2,1.243946429386143,0.0807532713033019,1.2490842167649068,0.0807962093386911,-0.005137787378763692,-4.2938035389197826e-05
x_rf,2d,3,1.1836861575257651,0.2802424730188083,1.1833858000356932,0.266792611376253,0.00030035749007195633,0.013449861642555294
x_rf,2d,4,1.2122879642686826,0.0961382498000605,1.2140013342711993,0.0937609601069605,-0.001713370002516701,0.0023772896930999987
x_rf,2d,5,1.2078383179556422,0.1108809546452723,1.2085953576176436,0.1092626778071626,-0.0007570396620013575,0.0016182768381096946
x_rf,2d,6,1.159578246968597,0.1642012428309144,1.1618644035360886,0.1629333387630242,-0.0022861565674916484,0.0012679040678901798
x_rf,2d,7,1.2278895210569991,0.1050349776776583,1.2307873602427504,0.1127644831177025,-0.002897839185751261,-0.007729505440044193
x_rf,2d,8,1.2395131708285625,0.1735367163492621,1.2395131708285625,0.1735367163492621,0.0,0.0
x_rf,2d,9,1.218600485653729,0.1682925344460148,1.2191282219386672,0.1200917414291923,-0.000527736284938296,0.04820079301682251
x_rf,2d,10,1.1645636311397152,0.1451946578860936,1.1653132164573454,0.1412805139458341,-0.0007495853176302525,0.00391414394025949
x_rf,2d,11,1.1832861257119152,0.0872140838019462,1.1846340047783868,0.092178688988871,-0.0013478790664716023,-0.004964605186924792
x_rf,2d,12,1.297741188596208,0.1443655956086166,1.3018559227997557,0.1411524800304902,-0.0041147342035476875,0.0032131155781263965
x_rf,2d,13,1.171305526511199,0.1310786855499093,1.171305526511199,0.1310786855499093,0.0,0.0
x_rf,2d,14,1.1868356037419256,0.0819741284344378,1.1873332376368702,0.0801348568919773,-0.0004976338949445047,0.0018392715424604966
x_rf,2d,15,1.2571078309117305,0.0999865492532027,1.2571078309117305,0.0999865492532027,0.0,0.0
x_rf,2d,16,1.2787174616148145,0.1674176170012982,1.2787174616148145,0.1674176170012982,0.0,0.0
x_rf,2d,17,1.2127156899336429,0.1451868745757626,1.2120899866859145,0.1371204527023504,0.0006257032477283708,0.008066421873412194
x_rf,2d,18,1.2366277627023723,0.0789653352838608,1.2379352382019022,0.079228447838981,-0.0013074754995299198,-0.0002631125551202096
x_rf,2d,19,1.2645296097763798,0.1209447209973783,1.2645296097763798,0.1209447209973783,0.0,0.0
x_rf,2d,20,1.2749115623735874,0.0890375196758289,1.2749115623735874,0.0890375196758289,0.0,0.0
x_rf,2d,21,1.2661382499130431,0.1403797534372003,1.2661382499130431,0.1403797534372003,0.0,0.0
x_rf,2d,22,1.2206031082929634,0.164979231280991,1.2206031082929634,0.164979231280991,0.0,0.0
x_rf,2d,23,1.202839547025114,0.115818626155205,1.2032713637635988,0.1162197792793976,-0.0004318167384846916,-0.00040115312419260196
x_rf,2d,24,1.2840588887898,0.1187063799129124,1.2869256156507356,0.1255468262703983,-0.0028667268609356977,-0.006840446357485888
x_rf,2d,25,1.1479118020692094,0.1950843100969182,1.148228759054332,0.1987294462575109,-0.000316956985122685,-0.003645136160592699
x_rf,2d,26,1.2466457179039905,0.1414019061638044,1.2501937651498032,0.138853639539219,-0.003548047245812702,0.0025482666245854046
x_rf,2d,27,1.24930321989508,0.2199795838538787,1.2535091854146017,0.2100075911240751,-0.004205965519521682,0.009971992729803592
x_rf,2d,28,1.1675447029001695,0.1996413526053182,1.173412804841227,0.214786121490765,-0.005868101941057358,-0.015144768885446802
x_rf,2d,29,1.2136798098116472,0.1583479159137268,1.216597039606526,0.168186808596755,-0.0029172297948787396,-0.009838892683028205
x_rf,4d,0,1.1468376537633709,0.1557528149744032,1.151205347638473,0.1483506989448406,-0.004367693875102052,0.007402116029562589
x_rf,4d,1,1.1301607928188695,0.3037032074917165,1.1525236116915651,0.2840334023229732,-0.022362818872695645,0.019669805168743282
x_rf,4d,2,1.2387862400975225,0.0854089923050798,1.2391264528140855,0.0855895584235811,-0.00034021271656303753,-0.0001805661185012991
x_rf,4d,3,1.1649952990993928,0.2990115994122352,1.1759367014031092,0.301233458228311,-0.01094140230371643,-0.0022218588160757835
x_rf,4d,4,1.2063416557537403,0.1010414120754416,1.212107219232733,0.1033782675643398,-0.005765563478992597,-0.0023368554888982124
x_rf,4d,5,1.1935541750919223,0.1267581159736815,1.2015877730210869,0.1282347052521662,-0.008033597929164582,-0.0014765892784847079
x_rf,4d,6,1.1337407095606948,0.1538071115355263,1.1494505305298546,0.1555264184041165,-0.015709820969159738,-0.0017193068685902035
x_rf,4d,7,1.187008885622329,0.1268067732866833,1.2044820116801525,0.1464533874817596,-0.017473126057823363,-0.019646614195076295
